Freq [GHz],"im(S(1,1)) []","re(S(1,1)) []","im(S(2,1)) []","re(S(2,1)) []"
91.180000305176, -0.09514898806810,0.21818044781685,-0.13277995586395, 0.96217364072800 
91.239997863770, -0.09631826728582,0.21782307326794,-0.13777455687523, 0.96142911911011 
91.300003051758, -0.09748505055904,0.21746028959751,-0.14276605844498, 0.96065849065781 
91.360000610352, -0.09864931553602,0.21709212660789,-0.14775437116623, 0.95986145734787 
91.419998168945, -0.09981106966733,0.21671861410141,-0.15273930132389, 0.95903825759888 
91.480003356934, -0.10097026079893,0.21633981168270,-0.15772072970867, 0.95818871259689 
91.540000915527, -0.10212689638138,0.21595568954945,-0.16269853711128, 0.95731300115585 
91.599998474121, -0.10328097641468,0.21556630730629,-0.16767260432243, 0.95641100406647 
91.660003662109, -0.10443244874477,0.21517166495323,-0.17264278233051, 0.95548284053802 
91.720001220703, -0.10558133572340,0.21477183699608,-0.17760898172855, 0.95452833175659 
91.779998779297, -0.10672762244940,0.21436680853367,-0.18257100880146, 0.95354765653610 
91.839996337891, -0.10787127912045,0.21395662426949,-0.18752877414227, 0.95254075527191 
91.900001525879, -0.10901229083538,0.21354128420353,-0.19248212873936, 0.95150756835938 
91.959999084473, -0.11015067249537,0.21312084794044,-0.19743096828461, 0.95044833421707 
92.019996643066, -0.11128639429808,0.21269533038139,-0.20237511396408, 0.94936281442642 
92.080001831055, -0.11241944134235,0.21226474642754,-0.20731447637081, 0.94825106859207 
92.139999389648, -0.11354982107878,0.21182917058468,-0.21224892139435, 0.94711315631866 
92.199996948242, -0.11467750370502,0.21138855814934,-0.21717831492424, 0.94594913721085 
92.260002136230, -0.11580248922110,0.21094298362732,-0.22210249304771, 0.94475883245468 
92.319999694824, -0.11692476272583,0.21049246191978,-0.22702135145664, 0.94354254007339 
92.379997253418, -0.11804431676865,0.21003700792789,-0.23193478584290, 0.94230008125305 
92.440002441406, -0.11916115134954,0.20957666635513,-0.23684260249138, 0.94103139638901 
92.500000000000, -0.12027524411678,0.20911145210266,-0.24174474179745, 0.93973666429520 
92.559997558594, -0.12138660997152,0.20864138007164,-0.24664101004601, 0.93841576576233 
92.620002746582, -0.12249519675970,0.20816649496555,-0.25153133273125, 0.93706887960434 
92.680000305176, -0.12360103428364,0.20768682658672,-0.25641548633575, 0.93569582700729 
92.739997863770, -0.12470410019159,0.20720237493515,-0.26129344105721, 0.93429672718048 
92.800003051758, -0.12580439448357,0.20671316981316,-0.26616501808167, 0.93287175893784 
92.860000610352, -0.12690190970898,0.20621925592422,-0.27103006839752, 0.93142062425613 
92.919998168945, -0.12799662351608,0.20572067797184,-0.27588850259781, 0.92994344234467 
92.980003356934, -0.12908855080605,0.20521742105484,-0.28074014186859, 0.92844039201736 
93.040000915527, -0.13017769157887,0.20470951497555,-0.28558492660522, 0.92691129446030 
93.099998474121, -0.13126403093338,0.20419700443745,-0.29042267799377, 0.92535620927811 
93.160003662109, -0.13234752416611,0.20367988944054,-0.29525321722031, 0.92377519607544 
93.220001220703, -0.13342824578285,0.20315824449062,-0.30007642507553, 0.92216831445694 
93.279998779297, -0.13450612127781,0.20263200998306,-0.30489224195480, 0.92053550481796 
93.339996337891, -0.13558119535446,0.20210130512714,-0.30970051884651, 0.91887676715851 
93.400001525879, -0.13665342330933,0.20156608521938,-0.31450110673904, 0.91719216108322 
93.459999084473, -0.13772282004356,0.20102642476559,-0.31929385662079, 0.91548174619675 
93.519996643066, -0.13878937065601,0.20048230886459,-0.32407858967781, 0.91374558210373 
93.580001831055, -0.13985310494900,0.19993376731873,-0.32885530591011, 0.91198348999023 
93.639999389648, -0.14091400802135,0.19938082993031,-0.33362376689911, 0.91019570827484 
93.699996948242, -0.14197213947773,0.19882351160049,-0.33838385343552, 0.90838217735291 
93.760002136230, -0.14302718639374,0.19826197624207,-0.34313544631004, 0.90654283761978 
93.819999694824, -0.14407962560654,0.19769595563412,-0.34787839651108, 0.90467786788940 
93.879997253418, -0.14512915909290,0.19712570309639,-0.35261264443398, 0.90278720855713 
93.940002441406, -0.14617575705051,0.19655121862888,-0.35733792185783, 0.90087074041367 
94.000000000000, -0.14721971750259,0.19597235321999,-0.36205419898033, 0.89892870187759 
94.059997558594, -0.14826066792011,0.19538937509060,-0.36676135659218, 0.89696115255356 
94.120002746582, -0.14929874241352,0.19480220973492,-0.37145918607712, 0.89496803283691 
