Freq [GHz],"im(S(1,1)) []","re(S(1,1)) []","im(S(2,1)) []","re(S(2,1)) []"
71.860000610352,-0.17894798517227,	-0.057181626558304,-0.82120180130005  ,-0.5387742519378	
71.919998168945,-0.17809963226318,	-0.059236437082291,-0.81676536798477  ,-0.5455328822135	
71.980003356934,-0.17723126709461,	-0.061279047280550,-0.81227314472198  ,-0.5522541999816	
72.040000915527,-0.17634306848049,	-0.063309222459793,-0.80772578716278  ,-0.5589368939399	
72.099998474121,-0.17543520033360,	-0.065326780080795,-0.80312371253967  ,-0.5655807256698	
72.160003662109,-0.17450784146786,	-0.067331627011299,-0.79846692085266  ,-0.5721858739852	
72.220001220703,-0.17356114089489,	-0.069323576986790,-0.79375606775284  ,-0.5787512660026	
72.279998779297,-0.17259527742863,	-0.071302399039268,-0.78899133205414  ,-0.5852762460708	
72.339996337891,-0.17161041498184,	-0.073267996311188,-0.78417307138443  ,-0.5917612910270	
72.400001525879,-0.17060668766499,	-0.075220249593258,-0.77930188179016  ,-0.5982048511505	
72.459999084473,-0.16958433389664,	-0.077158920466900,-0.77437764406204  ,-0.6046075820922	
72.519996643066,-0.16854345798492,	-0.079083889722824,-0.76940125226974  ,-0.6109682321548	
72.580001831055,-0.16748426854610,	-0.080994993448257,-0.76437240839005  ,-0.6172872185707	
72.639999389648,-0.16640689969063,	-0.082892164587975,-0.75929218530655  ,-0.6235634088516	
72.699996948242,-0.16531157493591,	-0.084775120019913,-0.75416052341461  ,-0.6297966241836	
72.760002136230,-0.16419844329357,	-0.086643815040588,-0.74897789955139  ,-0.6359865665435	
72.819999694824,-0.16306768357754,	-0.088498130440712,-0.74374490976334  ,-0.6421324014663	
72.879997253418,-0.16191945970058,	-0.090337775647640,-0.73846155405045  ,-0.6482344269752	
72.940002441406,-0.16075398027897,	-0.092162720859051,-0.73312824964523  ,-0.6542915701866	
73.000000000000,-0.15957134962082,	-0.093972921371460,-0.72774571180344  ,-0.6603037118911	
73.059997558594,-0.15837186574936,	-0.095768019556999,-0.72231400012970  ,-0.6662709712982	
73.120002746582,-0.15715558826923,	-0.097548052668571,-0.71683382987976  ,-0.6721917390823	
73.180000305176,-0.15592277050018,	-0.099312841892242,-0.71130520105362  ,-0.6780667304992	
73.239997863770,-0.15467353165150,	-0.10106227546930,-0.70572888851166   ,-0.6838951706886	
73.300003051758,-0.15340815484524,	-0.10279615223408,-0.70010501146317   ,-0.6896767020225	
73.360000610352,-0.15212669968605,	-0.10451444983482,-0.69443392753601   ,-0.6954109668731	
73.419998168945,-0.15082944929600,	-0.10621697455645,-0.68871635198593   ,-0.7010971903801	
73.480003356934,-0.14951656758785,	-0.10790356248617,-0.68295258283615   ,-0.7067357897758	
73.540000915527,-0.14818817377090,	-0.10957424342632,-0.67714279890060   ,-0.7123259305954	
73.599998474121,-0.14684452116489,	-0.11122877150774,-0.67128759622574   ,-0.7178673148155	
73.660003662109,-0.14548580348492,	-0.11286706477404,-0.66538757085800   ,-0.7233592271804	
73.720001220703,-0.14411211013794,	-0.11448905616999,-0.65944272279739   ,-0.7288019657135	
73.779998779297,-0.14272375404835,	-0.11609453707933,-0.65345376729965   ,-0.7341948747634	
73.839996337891,-0.14132080972195,	-0.11768355220556,-0.64742112159729   ,-0.7395375967025	
73.900001525879,-0.13990353047848,	-0.11925584822893,-0.64134496450424   ,-0.7448300123214	
73.959999084473,-0.13847208023071,	-0.12081142514944,-0.63522595167160   ,-0.7500712871551	
74.019996643066,-0.13702669739723,	-0.12235003709793,-0.62906450033188   ,-0.7552616000175	
74.080001831055,-0.13556748628616,	-0.12387174367905,-0.62286096811295   ,-0.7604002952575	
74.139999389648,-0.13409473001957,	-0.12537638843060,-0.61661595106125   ,-0.7654868364334	
74.199996948242,-0.13260853290558,	-0.12686379253864,-0.61032956838608   ,-0.7705216407775	
74.260002136230,-0.13110916316509,	-0.12833397090435,-0.60400265455246   ,-0.7755036950111	
74.319999694824,-0.12959674000740,	-0.12978678941727,-0.59763538837433   ,-0.7804328203201	
74.379997253418,-0.12807150185108,	-0.13122217357159,-0.59122818708420   ,-0.7853090167045	
74.440002441406,-0.12653362751007,	-0.13263997435570,-0.58478170633316   ,-0.7901316285133	
74.500000000000,-0.12498328834772,	-0.13404019176960,-0.57829630374908   ,-0.7949005365371	
