   2.6231840e-02   1.8737029e-02   1.1242217e-02   3.7474057e-03  -3.7474057e-03  -1.1242217e-02  -1.8737029e-02  -2.6231840e-02
   1.7943635e-02   1.2816882e-02   7.6901295e-03   2.5633765e-03  -2.5633765e-03  -7.6901295e-03  -1.2816882e-02  -1.7943635e-02
   9.1102225e-03   6.5073018e-03   3.9043811e-03   1.3014604e-03  -1.3014604e-03  -3.9043811e-03  -6.5073018e-03  -9.1102225e-03
  -0.0000000e+00  -0.0000000e+00  -0.0000000e+00  -0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  -9.1102225e-03  -6.5073018e-03  -3.9043811e-03  -1.3014604e-03   1.3014604e-03   3.9043811e-03   6.5073018e-03   9.1102225e-03
  -1.7943635e-02  -1.2816882e-02  -7.6901295e-03  -2.5633765e-03   2.5633765e-03   7.6901295e-03   1.2816882e-02   1.7943635e-02
  -2.6231840e-02  -1.8737029e-02  -1.1242217e-02  -3.7474057e-03   3.7474057e-03   1.1242217e-02   1.8737029e-02   2.6231840e-02
