79 79
1 1.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00
2 9.96838839014696e-01 7.94501669717144e-02 0.00000000000000e+00
3 9.87375341936333e-01 1.58398024407215e-01 0.00000000000000e+00
4 9.71669340040410e-01 2.36344438532905e-01 0.00000000000000e+00
5 9.49820131727783e-01 3.12796607022227e-01 0.00000000000000e+00
6 9.21965854728207e-01 3.87271174650641e-01 0.00000000000000e+00
7 8.88282612749132e-01 4.59297289222978e-01 0.00000000000000e+00
8 8.48983362091364e-01 5.28419578452619e-01 0.00000000000000e+00
9 8.04316565270765e-01 5.94201028971711e-01 0.00000000000000e+00
10 7.54564620158230e-01 6.56225749270376e-01 0.00000000000000e+00
11 7.00042074569425e-01 7.14101599096750e-01 0.00000000000000e+00
12 6.41093637592220e-01 7.67462668693908e-01 0.00000000000000e+00
13 5.78092000224848e-01 8.15971592199161e-01 0.00000000000000e+00
14 5.11435479103422e-01 8.59321680579661e-01 0.00000000000000e+00
15 4.41545498215912e-01 8.97238860619212e-01 0.00000000000000e+00
16 3.68863924524008e-01 9.29483407697387e-01 0.00000000000000e+00
17 2.93850274337921e-01 9.55851461405761e-01 0.00000000000000e+00
18 2.16978808106318e-01 9.76176314419051e-01 0.00000000000000e+00
19 1.38735531989068e-01 9.90329466472502e-01 0.00000000000000e+00
20 5.96151251698195e-02 9.98221436781933e-01 0.00000000000000e+00
21 -1.98821876650706e-02 9.99802329770066e-01 0.00000000000000e+00
22 -9.92537989080621e-02 9.95062150522427e-01 0.00000000000000e+00
23 -1.77997895677551e-01 9.84030867978421e-01 0.00000000000000e+00
24 -2.55616632440475e-01 9.66778225458037e-01 0.00000000000000e+00
25 -3.31619278552068e-01 9.43413299722134e-01 0.00000000000000e+00
26 -4.05525320812995e-01 9.14083811354034e-01 0.00000000000000e+00
27 -4.76867501428507e-01 8.78975190822433e-01 0.00000000000000e+00
28 -5.45194772162668e-01 8.38309406130276e-01 0.00000000000000e+00
29 -6.10075146010525e-01 7.92343559461574e-01 0.00000000000000e+00
30 -6.71098428359037e-01 7.41368261698618e-01 0.00000000000000e+00
31 -7.27878810369494e-01 6.85705795086413e-01 0.00000000000000e+00
32 -7.80057308185212e-01 6.25708075660560e-01 0.00000000000000e+00
33 -8.27304032543057e-01 5.61754428320771e-01 0.00000000000000e+00
34 -8.69320274439582e-01 4.94249188616723e-01 0.00000000000000e+00
35 -9.05840393665523e-01 4.23619146408529e-01 0.00000000000000e+00
36 -9.36633498268728e-01 3.50310847563825e-01 0.00000000000000e+00
37 -9.61504904327420e-01 2.74787770751026e-01 0.00000000000000e+00
38 -9.80297366804636e-01 1.97527397177954e-01 0.00000000000000e+00
39 -9.92892073701973e-01 1.19018191801906e-01 0.00000000000000e+00
40 -9.99209397227302e-01 3.97565150969272e-02 0.00000000000000e+00
41 -9.99209397227302e-01 -3.97565150969239e-02 0.00000000000000e+00
42 -9.92892073701974e-01 -1.19018191801903e-01 0.00000000000000e+00
43 -9.80297366804637e-01 -1.97527397177951e-01 0.00000000000000e+00
44 -9.61504904327421e-01 -2.74787770751023e-01 0.00000000000000e+00
45 -9.36633498268729e-01 -3.50310847563822e-01 0.00000000000000e+00
