7,14.3394522591823
7.1,13.6334052332829
7.2,13.2382455300335
7.3,13.2771291351338
7.4,14.307945850854
7.5,20.5089899913227
7.6,0.933749951235468
7.7,6.50190989227809
7.8,7.56395060196439
7.9,7.28107835135998
8,10.7828129989905
8.1,10.1653639676046
8.2,10.4613323875149
8.3,9.0935817260798
8.4,11.4342036386321
8.5,12.0066137328451
8.6,12.5408921422362
8.7,13.0115794326739
8.8,13.3272693636298
8.9,13.4187445421776
9,12.9020338886859
9.1,13.6169892618616
9.2,13.082422884706
9.3,12.6461082519463
9.4,12.2360974109419
9.5,11.7639965627769
9.6,11.4230953921994
9.7,11.2379619325886
9.8,11.126806093884
9.9,11.0128885017452
10,11.0386916453876
10.1,11.2284033659853
10.2,11.5248896737446
10.3,11.9090997014152
10.4,12.3577178541203
10.5,12.8427098546216
10.6,13.3283533945504
10.7,13.7686674681997
10.8,14.1131551631944
10.9,14.3373845032334
11,14.6011324546118
11.1,11.9880088008501
11.2,13.367733294128
11.3,14.549635081727
11.4,9.64149212640581
11.5,10.3245852559595
11.6,9.50179055058579
11.7,30.8869020906721
11.8,12.0333292533376
11.9,11.3618207692617
12,11.1489791772175
12.1,11.1030155919751
12.2,11.1346864806517
12.3,11.0648153619292
12.4,12.893655959938
12.5,7.35190295327376
12.6,14.3609108206692
12.7,14.3817905329897
12.8,14.919022062273
12.9,15.6090554517978
13,16.218976308817
