7,17.7522278141073
7.1,16.4577981335034
7.2,15.5833731123998
7.3,15.1682432876337
7.4,15.4813446085443
7.5,15.2260479844476
7.6,0.535002193528751
7.7,6.84376284783989
7.8,7.86820208008155
7.9,7.26357558251307
8,10.6831200541113
8.1,9.92183297101326
8.2,9.69579348691136
8.3,11.0274951522515
8.4,10.8909438955011
8.5,11.118881995074
8.6,11.2909562065197
8.7,11.5810222189959
8.8,11.7411868265751
8.9,11.5607289585379
9,11.3764142752708
9.1,11.118493385332
9.2,10.7218629776962
9.3,10.22281476182
9.4,9.67777996813605
9.5,9.14648707635503
9.6,8.68220237821185
9.7,8.31521439717228
9.8,8.04034089484686
9.9,7.82216605025045
10,7.6220610642327
10.1,7.58842779327325
10.2,7.63536875128539
10.3,7.75395244623891
10.4,7.93438957812389
10.5,8.17063581632617
10.6,8.46223216726003
10.7,8.81529327132339
10.8,9.24529217972746
10.9,9.79013496339434
11,10.6510909815819
11.1,10.1397608699741
11.2,11.4158103049674
11.3,10.9789272270348
11.4,11.0817963029853
11.5,14.4834667825338
11.6,14.3613595636514
11.7,24.4598003208602
11.8,22.274986653631
11.9,21.7322779222183
12,20.7910358972393
12.1,19.5623573238677
12.2,18.3371246127683
12.3,17.0451791049883
12.4,19.6665406522091
12.5,-10.4501988320835
12.6,14.4742328554876
12.7,14.7200843995489
12.8,15.2513802582677
12.9,15.5126038821611
13,15.8105107542733
