52 52
1 5.00000000000000e-01 5.00000000000000e-01 0.00000000000000e+00
2 -5.00000000000000e-01 5.00000000000000e-01 0.00000000000000e+00
3 -5.00000000000000e-01 -5.00000000000000e-01 0.00000000000000e+00
4 5.00000000000000e-01 -5.00000000000000e-01 0.00000000000000e+00
5 4.23076923076923e-01 5.00000000000000e-01 0.00000000000000e+00
6 3.46153846153846e-01 5.00000000000000e-01 0.00000000000000e+00
7 2.69230769230769e-01 5.00000000000000e-01 0.00000000000000e+00
8 1.92307692307692e-01 5.00000000000000e-01 0.00000000000000e+00
9 1.15384615384615e-01 5.00000000000000e-01 0.00000000000000e+00
10 3.84615384615384e-02 5.00000000000000e-01 0.00000000000000e+00
11 -3.84615384615385e-02 5.00000000000000e-01 0.00000000000000e+00
12 -1.15384615384615e-01 5.00000000000000e-01 0.00000000000000e+00
13 -1.92307692307692e-01 5.00000000000000e-01 0.00000000000000e+00
14 -2.69230769230769e-01 5.00000000000000e-01 0.00000000000000e+00
15 -3.46153846153846e-01 5.00000000000000e-01 0.00000000000000e+00
16 -4.23076923076923e-01 5.00000000000000e-01 0.00000000000000e+00
17 -5.00000000000000e-01 4.23076923076923e-01 0.00000000000000e+00
18 -5.00000000000000e-01 3.46153846153846e-01 0.00000000000000e+00
19 -5.00000000000000e-01 2.69230769230769e-01 0.00000000000000e+00
20 -5.00000000000000e-01 1.92307692307692e-01 0.00000000000000e+00
21 -5.00000000000000e-01 1.15384615384615e-01 0.00000000000000e+00
22 -5.00000000000000e-01 3.84615384615384e-02 0.00000000000000e+00
23 -5.00000000000000e-01 -3.84615384615385e-02 0.00000000000000e+00
24 -5.00000000000000e-01 -1.15384615384615e-01 0.00000000000000e+00
25 -5.00000000000000e-01 -1.92307692307692e-01 0.00000000000000e+00
26 -5.00000000000000e-01 -2.69230769230769e-01 0.00000000000000e+00
27 -5.00000000000000e-01 -3.46153846153846e-01 0.00000000000000e+00
28 -5.00000000000000e-01 -4.23076923076923e-01 0.00000000000000e+00
29 -4.23076923076923e-01 -5.00000000000000e-01 0.00000000000000e+00
30 -3.46153846153846e-01 -5.00000000000000e-01 0.00000000000000e+00
31 -2.69230769230769e-01 -5.00000000000000e-01 0.00000000000000e+00
32 -1.92307692307692e-01 -5.00000000000000e-01 0.00000000000000e+00
33 -1.15384615384615e-01 -5.00000000000000e-01 0.00000000000000e+00
34 -3.84615384615384e-02 -5.00000000000000e-01 0.00000000000000e+00
35 3.84615384615385e-02 -5.00000000000000e-01 0.00000000000000e+00
36 1.15384615384615e-01 -5.00000000000000e-01 0.00000000000000e+00
37 1.92307692307692e-01 -5.00000000000000e-01 0.00000000000000e+00
38 2.69230769230769e-01 -5.00000000000000e-01 0.00000000000000e+00
39 3.46153846153846e-01 -5.00000000000000e-01 0.00000000000000e+00
40 4.23076923076923e-01 -5.00000000000000e-01 0.00000000000000e+00
41 5.00000000000000e-01 -4.23076923076923e-01 0.00000000000000e+00
42 5.00000000000000e-01 -3.46153846153846e-01 0.00000000000000e+00
43 5.00000000000000e-01 -2.69230769230769e-01 0.00000000000000e+00
44 5.00000000000000e-01 -1.92307692307692e-01 0.00000000000000e+00
45 5.00000000000000e-01 -1.15384615384615e-01 0.00000000000000e+00
46 5.00000000000000e-01 -3.84615384615384e-02 0.00000000000000e+00
47 5.00000000000000e-01 3.84615384615385e-02 0.00000000000000e+00
48 5.00000000000000e-01 1.15384615384615e-01 0.00000000000000e+00
49 5.00000000000000e-01 1.92307692307692e-01 0.00000000000000e+00
50 5.00000000000000e-01 2.69230769230769e-01 0.00000000000000e+00
51 5.00000000000000e-01 3.46153846153846e-01 0.00000000000000e+00
52 5.00000000000000e-01 4.23076923076923e-01 0.00000000000000e+00
1 102 1 5 
2 102 5 6 
3 102 6 7 
4 102 7 8 
5 102 8 9 
6 102 9 10 
7 102 10 11 
8 102 11 12 
9 102 12 13 
10 102 13 14 
11 102 14 15 
12 102 15 16 
13 102 16 2 
14 102 2 17 
15 102 17 18 
16 102 18 19 
17 102 19 20 
18 102 20 21 
19 102 21 22 
20 102 22 23 
21 102 23 24 
22 102 24 25 
23 102 25 26 
24 102 26 27 
25 102 27 28 
26 102 28 3 
27 102 3 29 
28 102 29 30 
29 102 30 31 
30 102 31 32 
31 102 32 33 
32 102 33 34 
33 102 34 35 
34 102 35 36 
35 102 36 37 
36 102 37 38 
37 102 38 39 
38 102 39 40 
39 102 40 4 
40 102 4 41 
41 102 41 42 
42 102 42 43 
43 102 43 44 
44 102 44 45 
45 102 45 46 
46 102 46 47 
47 102 47 48 
48 102 48 49 
49 102 49 50 
50 102 50 51 
51 102 51 52 
52 102 52 1 
