30 30
1 4.00000000000000e-01 0.00000000000000e+00 0.00000000000000e+00
2 -2.92820000000000e-01 4.00000000000000e-01 0.00000000000000e+00
3 -2.92820000000000e-01 -4.00000000000000e-01 0.00000000000000e+00
4 3.30718000000000e-01 4.00000000000000e-02 0.00000000000000e+00
5 2.61436000000000e-01 8.00000000000000e-02 0.00000000000000e+00
6 1.92154000000000e-01 1.20000000000000e-01 0.00000000000000e+00
7 1.22872000000000e-01 1.60000000000000e-01 0.00000000000000e+00
8 5.35900000000000e-02 2.00000000000000e-01 0.00000000000000e+00
9 -1.56919999999999e-02 2.40000000000000e-01 0.00000000000000e+00
10 -8.49740000000000e-02 2.80000000000000e-01 0.00000000000000e+00
11 -1.54256000000000e-01 3.20000000000000e-01 0.00000000000000e+00
12 -2.23538000000000e-01 3.60000000000000e-01 0.00000000000000e+00
13 -2.92820000000000e-01 3.20000000000000e-01 0.00000000000000e+00
14 -2.92820000000000e-01 2.40000000000000e-01 0.00000000000000e+00
15 -2.92820000000000e-01 1.60000000000000e-01 0.00000000000000e+00
16 -2.92820000000000e-01 8.00000000000000e-02 0.00000000000000e+00
17 -2.92820000000000e-01 0.00000000000000e+00 0.00000000000000e+00
18 -2.92820000000000e-01 -8.00000000000000e-02 0.00000000000000e+00
19 -2.92820000000000e-01 -1.60000000000000e-01 0.00000000000000e+00
20 -2.92820000000000e-01 -2.40000000000000e-01 0.00000000000000e+00
21 -2.92820000000000e-01 -3.20000000000000e-01 0.00000000000000e+00
22 -2.23538000000000e-01 -3.60000000000000e-01 0.00000000000000e+00
23 -1.54256000000000e-01 -3.20000000000000e-01 0.00000000000000e+00
24 -8.49740000000000e-02 -2.80000000000000e-01 0.00000000000000e+00
25 -1.56920000000000e-02 -2.40000000000000e-01 0.00000000000000e+00
26 5.35900000000000e-02 -2.00000000000000e-01 0.00000000000000e+00
27 1.22872000000000e-01 -1.60000000000000e-01 0.00000000000000e+00
28 1.92154000000000e-01 -1.20000000000000e-01 0.00000000000000e+00
29 2.61436000000000e-01 -8.00000000000000e-02 0.00000000000000e+00
30 3.30718000000000e-01 -4.00000000000000e-02 0.00000000000000e+00
1 102 1 4 
2 102 4 5 
3 102 5 6 
4 102 6 7 
5 102 7 8 
6 102 8 9 
7 102 9 10 
8 102 10 11 
9 102 11 12 
10 102 12 2 
11 102 2 13 
12 102 13 14 
13 102 14 15 
14 102 15 16 
15 102 16 17 
16 102 17 18 
17 102 18 19 
18 102 19 20 
19 102 20 21 
20 102 21 3 
21 102 3 22 
22 102 22 23 
23 102 23 24 
24 102 24 25 
25 102 25 26 
26 102 26 27 
27 102 27 28 
28 102 28 29 
29 102 29 30 
30 102 30 1 
